*** 11/12/2019 12:01:10 PM VAdvantage Log  ***
12:01:10.110    (INFO)     MSession.Logout: 07:08:01.161
12:58:41.584    (INFO)     Trx.Start: **** ConnSH637091603218919726System.Random
12:58:41.584    (INFO)     Trx.Commit: **C** ConnSH637091603218919726System.Random
----------->     (WARNING)  AccessSqlParser.GetTableInfo: More than one FROM clause - SELECT AppointmentsInfo.Appointmentsinfo_id AS ID,AppointmentsInfo.AD_Client_ID,AppointmentsInfo.AD_Org_ID  FROM AppointmentsInfo JOIN AD_User ON AD_User.AD_User_ID =AppointmentsInfo.CreatedBy WHERE AppointmentsInfo.IsRead='N' AND AppointmentsInfo.istask ='N'  AND AppointmentsInfo.AD_User_ID  = 101  UNION SELECT AppointmentsInfo.Appointmentsinfo_id AS ID, AppointmentsInfo.AD_Client_ID,AppointmentsInfo.AD_Org_ID FROM AppointmentsInfo  JOIN AD_User ON AD_User.AD_User_ID = AppointmentsInfo.CreatedBy  WHERE (AppointmentsInfo.IsRead ='Y'   AND AppointmentsInfo.AD_User_ID = 101 )  AND AppointmentsInfo.istask ='N'  AND AppointmentsInfo.startDate BETWEEN to_date('11/11/19','mm/dd/yy') and to_date('11/19/19 23.59','mm/dd/yy HH24:MI')   OR  to_date('11/12/19','mm/dd/yy')  BETWEEN  AppointmentsInfo.startDate  AND AppointmentsInfo.endDate  AND  AppointmentsInfo.CreatedBy  !=101 AND AppointmentsInfo.AD_User_ID  = 101)
----------->     (WARNING)  AccessSqlParser.GetTableInfo: Could not remove ON AppointmentsInfo JOIN AD_User ON AD_User.AD_User_ID =AppointmentsInfo.CreatedBy
12:58:49.584    (INFO)     Trx.Start: **** ConnSH637091603292740423System.Random
12:58:49.584    (INFO)     Trx.Commit: **C** ConnSH637091603292740423System.Random
12:58:49.584    (INFO)     CacheReset.DoIt: 
12:58:49.584    (INFO)     Env.Reset: finalCall=False
12:58:49.584    (INFO)     CacheMgt.Reset: #17 (7883)
12:58:49.584    (INFO)     MRole.Get: AD_Role_ID=0, AD_User_ID=0, reload=True
12:58:49.584    (INFO)     MRole.Get: MRole[0,System Administrator,UserLevel=S  ,AD_Client_ID=0,AD_Org_ID=0]
12:58:49.584    (INFO)     MRole.Get: AD_Role_ID=102, AD_User_ID=101, reload=True
12:58:49.584    (INFO)     MRole.Get: MRole[102,IdeasInc Admin,UserLevel= CO,AD_Client_ID IN (0,11),]
12:58:49.584    (INFO)     MChangeLog.FillChangeLog: #9
12:58:49.584    (INFO)     CacheMgt.Reset: AD_Process: #1 (1)
12:58:49.584    (INFO)     Trx.Start: **** ConnSH637091603297113025System.Random
12:58:49.584    (INFO)     Trx.Commit: **C** ConnSH637091603297113025System.Random
12:58:49.584    (INFO)     Trx.Start: **** ConnSH637091603297837704System.Random
12:58:49.584    (INFO)     Trx.Commit: **C** ConnSH637091603297837704System.Random
12:58:50.585    (INFO)     Msg.InitMsg: Records=5823 - en_US
12:58:50.585    (INFO)     Trx.Start: **** ConnSH637091603304939854System.Random
12:58:50.585    (INFO)     Trx.Commit: **C** ConnSH637091603304939854System.Random
12:58:50.585    (INFO)     Trx.Start: **** ConnSH637091603305668105System.Random
12:58:50.585    (INFO)     Trx.Commit: **C** ConnSH637091603305668105System.Random
----------->     (WARNING)  GridTable.GetField: Not found: 'Created'
----------->     (WARNING)  GridTable.GetField: Not found: 'CreatedBy'
----------->     (WARNING)  GridTable.GetField: Not found: 'Updated'
----------->     (WARNING)  GridTable.GetField: Not found: 'UpdatedBy'
----------->     (WARNING)  GridTable.GetField: Not found: 'Created'
----------->     (WARNING)  GridTable.GetField: Not found: 'CreatedBy'
----------->     (WARNING)  GridTable.GetField: Not found: 'Updated'
----------->     (WARNING)  GridTable.GetField: Not found: 'UpdatedBy'
----------->     (WARNING)  GridTable.GetField: Not found: 'Created'
----------->     (WARNING)  GridTable.GetField: Not found: 'CreatedBy'
----------->     (WARNING)  GridTable.GetField: Not found: 'Updated'
----------->     (WARNING)  GridTable.GetField: Not found: 'UpdatedBy'
12:58:55.585    (INFO)     Trx.Start: **** ConnSH637091603355801360System.Random
12:58:55.585    (INFO)     Trx.Commit: **C** ConnSH637091603355801360System.Random
12:58:55.585    (INFO)     Trx.Start: **** ConnSH637091603356997105System.Random
12:58:55.585    (INFO)     Trx.Commit: **C** ConnSH637091603356997105System.Random
12:58:56.585    (INFO)     Trx.Start: **** ConnSH637091603361568815System.Random
12:58:56.585    (INFO)     Trx.Commit: **C** ConnSH637091603361568815System.Random
12:58:56.585    (INFO)     Trx.Start: **** ConnSH637091603362758735System.Random
12:58:56.585    (INFO)     Trx.Commit: **C** ConnSH637091603362758735System.Random
*** 11/12/2019 1:05:03 PM VAdvantage Log ***
